date_mutation,valeur_fonciere,code_postal,section,type_local,surface_relle_bati,nombre_pieces_principales,surface_terrain
2016-10-12,235000.0,33000,IB,Maison,95.0,5.0,118.0
2016-10-06,200000.0,33000,HP,Maison,51.0,3.0,162.0
2016-11-04,122500.0,33000,HK,Appartement,34.0,1.0,
2016-10-26,157500.0,33000,ID,Appartement,64.0,3.0,
2016-12-07,105000.0,33000,HK,Appartement,25.0,1.0,
2016-11-18,121000.0,33000,ID,Appartement,47.0,2.0,
2017-05-17,237000.0,33000,PK,Appartement,47.0,1.0,
2017-05-10,990000.0,33000,KN,Appartement,159.0,6.0,
2017-06-23,182000.0,33000,KL,Appartement,37.0,1.0,
2017-08-10,115000.0,33000,KL,Appartement,27.0,1.0,
2017-09-12,625000.0,33000,MD,Maison,136.0,6.0,121.0
2017-11-24,709250.0,33000,LK,Maison,165.0,6.0,176.0
2017-01-27,135000.0,33000,HE,Appartement,40.0,2.0,
2017-02-23,88000.0,33000,ID,Appartement,30.0,1.0,
2017-03-02,138000.0,33000,ID,Appartement,47.0,2.0,
2017-02-24,165000.0,33000,ID,Appartement,63.0,3.0,
2017-03-15,286000.0,33000,HV,Maison,51.0,2.0,82.0
2017-03-17,155000.0,33000,ID,Appartement,66.0,3.0,
2017-05-17,120000.0,33000,ID,Appartement,47.0,2.0,
2017-06-29,143500.0,33000,HK,Appartement,43.0,2.0,
2017-06-19,163000.0,33000,ID,Appartement,63.0,3.0,
2017-07-07,279030.0,33000,HE,Appartement,27.0,1.0,
2017-07-07,279030.0,33000,HE,Appartement,30.0,1.0,
2017-08-29,141500.0,33000,ID,Appartement,47.0,2.0,
2017-12-18,170000.0,33000,ID,Appartement,53.0,2.0,
2018-04-03,890000.0,33000,KT,Appartement,100.0,2.0,112.0
2018-09-27,145100.0,33000,KL,Appartement,21.0,1.0,
2018-11-16,253000.0,33000,PL,Appartement,56.0,2.0,
2018-12-18,273300.0,33000,KO,Appartement,24.0,1.0,
2018-01-25,182000.0,33000,ID,Appartement,64.0,3.0,
2018-02-02,189000.0,33000,ID,Appartement,52.0,2.0,
2018-02-09,155000.0,33000,ID,Appartement,47.0,2.0,
2018-05-03,355000.0,33000,HK,Appartement,82.0,3.0,
2018-06-06,200000.0,33000,ID,Appartement,78.0,4.0,
2018-06-14,120000.0,33000,HE,Appartement,35.0,2.0,
2018-07-05,315000.0,33000,DO,Appartement,53.0,2.0,
2018-07-24,317100.0,33000,HK,Appartement,67.0,3.0,
2018-08-23,126000.0,33000,ID,Appartement,47.0,2.0,
2018-09-05,175000.0,33000,HE,Appartement,42.0,2.0,
2018-10-04,206600.0,33000,HE,Appartement,42.0,2.0,
2018-10-29,110000.0,33000,ID,Appartement,31.0,1.0,
2019-01-23,63000.0,33000,KO,Appartement,15.0,1.0,
2019-02-07,759830.0,33000,MD,Maison,136.0,6.0,121.0
2019-03-07,130000.0,33000,KL,Appartement,30.0,1.0,
2019-03-22,575000.0,33000,OX,Appartement,98.0,4.0,
2019-04-10,491000.0,33000,KO,Appartement,104.0,3.0,
2019-01-24,197540.0,33000,ID,Appartement,65.0,3.0,
2019-01-31,220000.0,33000,HK,Appartement,52.0,2.0,
2019-02-25,181500.0,33000,ID,Appartement,63.0,3.0,
2019-03-12,225000.0,33000,ID,Appartement,64.0,3.0,
2019-03-08,184000.0,33000,ID,Appartement,64.0,3.0,
2019-03-26,120000.0,33000,HK,Appartement,37.0,2.0,
2019-05-16,185000.0,33000,ID,Appartement,66.0,3.0,
2019-06-07,762613.0,33000,DY,Maison,139.0,6.0,283.0
2014-05-13,2200000.0,33000,KT,Appartement,118.0,5.0,940.0
2014-05-20,200000.0,33000,OY,Maison,45.0,3.0,84.0
2014-07-09,538500.0,33000,ME,Maison,120.0,4.0,223.0
2014-08-22,369500.0,33000,OY,Maison,89.0,4.0,126.0
2014-08-28,320000.0,33000,PA,Appartement,145.0,4.0,
2014-01-16,184000.0,33000,HN,Appartement,52.0,2.0,
2014-02-03,158000.0,33000,HN,Appartement,50.0,2.0,
2014-02-26,250000.0,33000,HE,Appartement,99.0,2.0,
2014-03-24,147500.0,33000,HN,Appartement,48.0,2.0,
2014-04-16,182000.0,33000,HN,Appartement,51.0,2.0,
2014-07-07,137000.0,33000,HN,Appartement,69.0,3.0,
2014-07-25,393630.0,33000,DR,Appartement,115.0,4.0,
2014-08-01,158220.0,33000,DC,Appartement,42.0,2.0,
2014-08-28,262000.0,33000,HE,Appartement,99.0,2.0,
2014-11-21,162000.0,33000,HN,Appartement,51.0,2.0,
2015-02-06,490000.0,33000,KT,Appartement,118.0,5.0,
2015-01-23,460000.0,33000,KT,Appartement,109.0,3.0,
2015-05-12,385000.0,33000,KN,Appartement,81.0,3.0,
2015-05-20,122000.0,33000,PE,Appartement,34.0,1.0,
2015-06-19,410000.0,33000,KT,Appartement,94.0,2.0,
2015-10-20,355000.0,33000,KT,Appartement,95.0,3.0,
2015-03-23,144000.0,33000,HN,Appartement,52.0,2.0,
2015-03-11,170000.0,33000,HN,Appartement,50.0,2.0,
2015-04-15,335000.0,33000,HN,Appartement,109.0,5.0,
2015-06-16,240000.0,33000,HN,Appartement,70.0,3.0,
2015-07-02,170000.0,33000,HN,Appartement,52.0,2.0,
2015-08-10,223000.0,33000,HE,Appartement,85.0,2.0,
2015-09-29,284500.0,33000,EV,Maison,75.0,4.0,46.0
2015-10-12,176500.0,33000,HN,Appartement,46.0,2.0,
2015-12-03,230000.0,33000,HN,Appartement,68.0,3.0,
2016-02-25,318000.0,33000,KT,Appartement,69.0,3.0,
2016-03-25,500000.0,33000,KT,Appartement,98.0,3.0,
2016-04-29,340000.0,33000,LE,Appartement,102.0,3.0,
2016-04-27,357000.0,33000,KT,Appartement,113.0,4.0,
2016-07-20,1035000.0,33000,OV,Appartement,90.0,3.0,223.0
2016-07-20,1035000.0,33000,OV,Appartement,94.0,2.0,223.0
2016-11-21,445000.0,33000,KN,Appartement,81.0,3.0,
2016-04-20,138500.0,33000,HN,Appartement,48.0,2.0,
2016-04-25,164500.0,33000,HN,Appartement,51.0,2.0,
2016-06-09,157000.0,33000,HN,Appartement,50.0,2.0,
2016-06-14,235000.0,33000,HN,Appartement,66.0,3.0,
2016-07-22,285000.0,33000,HN,Appartement,93.0,4.0,
2016-07-13,160000.0,33000,HN,Appartement,49.0,2.0,
2016-07-22,320000.0,33000,DW,Maison,69.0,4.0,113.0
2016-09-30,199360.0,33000,HN,Appartement,51.0,2.0,
2016-09-30,320000.0,33000,HP,Maison,110.0,5.0,91.0
2016-11-25,232000.0,33000,HN,Appartement,69.0,3.0,
2016-12-30,63435.0,33000,HN,Appartement,50.0,2.0,
2017-03-29,278386.0,33000,KM,Appartement,53.0,3.0,
2017-06-30,70000.0,33000,PE,Appartement,32.0,2.0,
2017-07-19,355520.0,33000,IV,Maison,130.0,5.0,127.0
2017-11-27,500000.0,33000,PL,Appartement,36.0,1.0,67.0
2017-11-27,500000.0,33000,PL,Appartement,36.0,2.0,67.0
2017-11-27,500000.0,33000,PL,Appartement,45.0,2.0,67.0
2017-12-22,165000.0,33000,PE,Appartement,33.0,1.0,
2017-06-15,389800.0,33000,IW,Maison,89.0,3.0,105.0
2017-07-06,200000.0,33000,HN,Appartement,52.0,2.0,
2017-06-15,200000.0,33000,HN,Appartement,54.0,2.0,
2017-09-13,260000.0,33000,HN,Appartement,72.0,3.0,
2017-09-15,180000.0,33000,HN,Appartement,50.0,2.0,
2017-09-18,124500.0,33000,HN,Appartement,34.0,1.0,
2017-11-09,250000.0,33000,EU,Maison,64.0,3.0,122.0
2017-11-17,367000.0,33000,HN,Appartement,69.0,3.0,
2017-11-15,1100000.0,33000,DC,Appartement,36.0,2.0,126.0
2017-11-15,1100000.0,33000,DC,Appartement,36.0,2.0,126.0
2017-11-15,1100000.0,33000,DC,Appartement,36.0,2.0,126.0
2017-11-15,1100000.0,33000,DC,Appartement,36.0,2.0,126.0
2017-12-08,171200.0,33000,HN,Appartement,39.0,1.0,
2018-01-30,814642.0,33000,PA,Appartement,145.0,4.0,
2018-07-11,685000.0,33000,KJ,Appartement,40.0,2.0,144.0
2018-07-11,685000.0,33000,KJ,Appartement,48.0,1.0,144.0
2018-07-11,685000.0,33000,KJ,Appartement,45.0,2.0,144.0
2018-07-11,685000.0,33000,KJ,Appartement,45.0,3.0,144.0
2018-07-11,685000.0,33000,KJ,Appartement,45.0,2.0,144.0
2018-08-30,273000.0,33000,KN,Appartement,35.0,2.0,
2018-11-15,771000.0,33000,ME,Maison,120.0,4.0,223.0
2018-12-26,520000.0,33000,LE,Appartement,109.0,3.0,
2018-01-19,319650.0,33000,DC,Appartement,65.0,3.0,
2018-05-25,210000.0,33000,HN,Appartement,51.0,2.0,
2018-05-17,401000.0,33000,HN,Appartement,93.0,4.0,
2018-08-24,290500.0,33000,IC,Maison,74.0,4.0,146.0
2018-08-30,180000.0,33000,HN,Appartement,50.0,2.0,
2018-10-10,137000.0,33000,HN,Appartement,57.0,2.0,
2018-12-06,125500.0,33000,HN,Appartement,29.0,2.0,
2019-01-15,770000.0,33000,KN,Appartement,180.0,6.0,
2019-03-08,174800.0,33000,KM,Appartement,70.0,4.0,
2019-02-14,201000.0,33000,PL,Appartement,45.0,2.0,
2019-02-14,385000.0,33000,PL,Appartement,36.0,2.0,
2019-02-14,385000.0,33000,PL,Appartement,36.0,1.0,
2019-03-21,530000.0,33000,KT,Appartement,95.0,3.0,
2019-04-12,890000.0,33000,LD,Maison,198.0,6.0,172.0
2019-06-12,209900.0,33000,PE,Appartement,38.0,2.0,
2019-01-03,268000.0,33000,HN,Appartement,66.0,3.0,
2019-02-08,215200.0,33000,HN,Appartement,48.0,2.0,
2019-01-30,110000.0,33000,HI,Appartement,18.0,1.0,69.0
2019-01-30,110000.0,33000,HI,Appartement,30.0,1.0,69.0
2019-01-30,110000.0,33000,HI,Appartement,30.0,1.0,69.0
2019-02-21,120559.0,33000,HN,Appartement,52.0,2.0,
2019-04-30,319000.0,33000,HN,Appartement,68.0,3.0,
2014-03-26,125000.0,33000,OV,Appartement,50.0,2.0,
2014-04-09,227000.0,33000,OV,Appartement,72.0,3.0,
2014-08-07,200000.0,33000,PO,Appartement,98.0,3.0,
2014-08-07,550000.0,33000,PO,Maison,85.0,4.0,
2014-08-28,102000.0,33000,LD,Appartement,34.0,2.0,
2014-07-29,385000.0,33000,DV,Maison,110.0,4.0,119.0
2014-12-29,280000.0,33000,DT,Appartement,90.0,4.0,
2015-04-30,210000.0,33000,OV,Appartement,80.0,3.0,
2015-06-04,490000.0,33000,KJ,Appartement,80.0,3.0,
2015-08-28,394710.0,33000,KJ,Appartement,100.0,3.0,
2015-09-07,140000.0,33000,OZ,Appartement,46.0,2.0,56.0
2015-09-17,480000.0,33000,PA,Maison,85.0,7.0,189.0
2015-10-20,207400.0,33000,OV,Appartement,70.0,3.0,
2015-03-25,469000.0,33000,HI,Appartement,140.0,5.0,
2015-06-10,205000.0,33000,DT,Appartement,63.0,3.0,
2015-07-22,180000.0,33000,DT,Appartement,61.0,3.0,
2015-07-23,415000.0,33000,HA,Maison,139.0,5.0,254.0
2015-12-04,240000.0,33000,HT,Maison,80.0,3.0,92.0
2016-01-25,112000.0,33000,OV,Appartement,49.0,2.0,
2016-02-05,108000.0,33000,OV,Appartement,33.0,1.0,
2016-05-12,206437.0,33000,PM,Appartement,50.0,2.0,
2016-05-12,206437.0,33000,PM,Appartement,50.0,2.0,
2016-05-20,660000.0,33000,PN,Appartement,133.0,5.0,
2016-06-28,243000.0,33000,OV,Appartement,80.0,21.0,
2016-11-24,122000.0,33000,OV,Appartement,49.0,2.0,
2016-11-30,249000.0,33000,OV,Appartement,67.0,3.0,
2016-02-19,420350.0,33000,DT,Appartement,100.0,4.0,
2016-04-01,393500.0,33000,DT,Appartement,61.0,2.0,
2016-04-01,393500.0,33000,DT,Appartement,33.0,0.0,
2016-09-26,240000.0,33000,DT,Appartement,84.0,4.0,
2016-09-26,80000.0,33000,DU,Appartement,24.0,1.0,
2017-03-31,147000.0,33000,OV,Appartement,48.0,2.0,
2017-04-14,750000.0,33000,KJ,Appartement,109.0,4.0,
2017-09-28,175000.0,33000,OV,Appartement,56.0,2.0,
2017-02-13,276930.0,33000,HL,Appartement,56.0,2.0,
2017-06-02,350000.0,33000,DP,Appartement,30.0,1.0,62.0
2017-06-02,350000.0,33000,DP,Appartement,20.0,1.0,62.0
2017-06-02,350000.0,33000,DP,Appartement,30.0,1.0,62.0
2017-09-05,243000.0,33000,HI,Appartement,60.0,2.0,
2017-09-28,260900.0,33000,HI,Appartement,40.0,1.0,
2017-11-14,320000.0,33000,HY,Maison,50.0,3.0,74.0
2018-03-05,130000.0,33000,LD,Appartement,22.0,1.0,
2018-04-25,1050000.0,33000,PE,Appartement,200.0,4.0,
2018-06-26,410000.0,33000,KL,Appartement,80.0,2.0,
2018-06-29,261000.0,33000,OV,Appartement,70.0,3.0,
2018-06-12,129000.0,33000,OV,Appartement,49.0,2.0,
2018-10-25,228000.0,33000,KJ,Appartement,45.0,2.0,
2018-11-23,278000.0,33000,OV,Appartement,66.0,3.0,
2018-12-07,210000.0,33000,OV,Appartement,49.0,2.0,
2018-12-17,287600.0,33000,OV,Appartement,80.0,3.0,
2018-01-05,417550.0,33000,KN,Appartement,56.0,2.0,
2018-04-06,726000.0,33000,HI,Appartement,140.0,5.0,
2018-04-24,790000.0,33000,EB,Maison,139.0,5.0,250.0
2018-06-14,135750.0,33000,DR,Appartement,37.0,2.0,
2018-10-09,122554.0,33000,DS,Appartement,17.0,1.0,
2018-10-30,590000.0,33000,IT,Appartement,33.0,1.0,214.0
2018-10-30,590000.0,33000,IT,Appartement,43.0,2.0,214.0
2018-12-18,105000.0,33000,DR,Appartement,25.0,2.0,
2018-12-13,110000.0,33000,DU,Appartement,21.0,1.0,
2019-02-14,154000.0,33000,OV,Appartement,50.0,2.0,
2019-03-27,210000.0,33000,OV,Appartement,50.0,2.0,
2019-04-04,113500.0,33000,OV,Appartement,25.0,1.0,
2019-05-07,394000.0,33000,KN,Appartement,50.0,3.0,
2019-03-25,540000.0,33000,DT,Appartement,100.0,6.0,
2014-12-15,80000.0,33000,MA,Appartement,29.0,1.0,
2014-02-19,210000.0,33000,HE,Appartement,38.0,2.0,
2015-11-10,580000.0,33000,PE,Maison,102.0,3.0,144.0
2015-02-06,245000.0,33000,DR,Appartement,79.0,4.0,148.0
2015-02-06,245000.0,33000,DR,Appartement,50.0,3.0,148.0
2015-02-06,245000.0,33000,DR,Appartement,30.0,1.0,148.0
2015-02-06,245000.0,33000,DR,Appartement,79.0,4.0,148.0
2015-02-06,245000.0,33000,DR,Appartement,15.0,1.0,148.0
2016-01-29,106000.0,33000,KM,Appartement,28.0,1.0,
2016-04-26,720000.0,33000,LV,Maison,176.0,7.0,245.0
2016-08-22,94000.0,33000,MA,Appartement,22.0,1.0,
2016-09-15,87000.0,33000,KM,Appartement,27.0,1.0,
2016-10-27,555800.0,33000,LA,Maison,140.0,5.0,128.0
2016-11-21,98000.0,33000,MA,Appartement,22.0,1.0,
2016-12-15,275000.0,33000,LP,Appartement,69.0,3.0,
2016-04-19,245000.0,33000,IH,Maison,100.0,4.0,128.0
2016-11-22,143000.0,33000,KL,Appartement,34.0,1.0,
2016-11-22,325000.0,33000,HR,Maison,115.0,4.0,199.0
2016-12-27,380000.0,33000,HR,Maison,115.0,4.0,199.0
2017-03-31,90400.0,33000,MA,Appartement,21.0,1.0,
2017-04-10,610000.0,33000,MD,Maison,120.0,7.0,185.0
2017-04-21,96000.0,33000,MA,Appartement,21.0,1.0,
2017-05-05,800000.0,33000,LP,Maison,220.0,8.0,239.0
2017-05-12,408300.0,33000,OZ,Maison,53.0,2.0,70.0
2017-10-05,120800.0,33000,MA,Appartement,22.0,1.0,
2017-01-05,239980.0,33000,HE,Appartement,56.0,1.0,
2017-02-06,486000.0,33000,HL,Appartement,40.0,1.0,113.0
2017-02-06,486000.0,33000,HL,Appartement,45.0,1.0,113.0
2017-02-06,486000.0,33000,HL,Appartement,50.0,1.0,113.0
2017-02-06,486000.0,33000,HL,Appartement,40.0,1.0,113.0
2017-02-06,486000.0,33000,HL,Appartement,50.0,1.0,113.0
2017-07-12,490000.0,33000,ID,Maison,118.0,5.0,139.0
2017-07-12,490000.0,33000,ID,Maison,118.0,5.0,676.0
2017-11-28,166000.0,33000,HL,Appartement,50.0,1.0,
2018-11-19,1014280.0,33000,LV,Maison,176.0,7.0,245.0
2018-02-05,163000.0,33000,HL,Appartement,45.0,1.0,
2018-04-16,205000.0,33000,HL,Appartement,50.0,1.0,
2018-04-13,135200.0,33000,HL,Appartement,40.0,1.0,
2018-07-25,195000.0,33000,DC,Appartement,40.0,2.0,45.0
2018-07-25,195000.0,33000,DC,Appartement,25.0,1.0,45.0
2018-07-25,195000.0,33000,DC,Appartement,40.0,2.0,45.0
2019-04-10,210000.0,33000,ME,Appartement,37.0,2.0,
2019-01-08,310000.0,33000,DC,Appartement,40.0,2.0,45.0
2019-01-08,310000.0,33000,DC,Appartement,25.0,1.0,45.0
2019-01-08,310000.0,33000,DC,Appartement,40.0,2.0,45.0
2019-02-15,131000.0,33000,HL,Appartement,40.0,1.0,
2014-02-28,292000.0,33000,PB,Appartement,93.0,3.0,
2014-04-30,265400.0,33000,EW,Appartement,105.0,0.0,
2014-04-30,265400.0,33000,EW,Appartement,123.0,5.0,
2014-10-01,85000.0,33000,DS,Appartement,25.0,1.0,
2014-10-28,236000.0,33000,IN,Maison,64.0,3.0,134.0
2015-02-26,357000.0,33000,IW,Maison,95.0,4.0,151.0
2015-05-20,244000.0,33000,KT,Appartement,72.0,3.0,
2015-07-15,394600.0,33000,KV,Maison,80.0,3.0,80.0
2015-10-30,615195.0,33000,OZ,Appartement,60.0,3.0,245.0
2015-10-30,615195.0,33000,OZ,Appartement,106.0,4.0,245.0
2015-11-06,960000.0,33000,OW,Appartement,40.0,2.0,287.0
2015-11-06,960000.0,33000,OW,Appartement,80.0,3.0,287.0
2015-11-06,960000.0,33000,OW,Appartement,40.0,2.0,287.0
2015-11-06,960000.0,33000,OW,Appartement,80.0,3.0,287.0
2015-11-06,960000.0,33000,OW,Appartement,40.0,2.0,287.0
2015-02-23,380000.0,33000,IY,Appartement,70.0,3.0,
2015-03-13,300000.0,33000,EW,Appartement,105.0,0.0,
2015-05-29,185000.0,33000,DR,Appartement,23.0,1.0,
2015-06-12,300000.0,33000,DW,Maison,77.0,3.0,119.0
2015-11-25,263500.0,33000,DV,Appartement,85.0,2.0,
2015-12-10,250000.0,33000,HB,Appartement,71.0,3.0,104.0
2015-12-10,250000.0,33000,HB,Appartement,29.0,1.0,104.0
2015-12-10,250000.0,33000,HB,Appartement,86.0,3.0,104.0
2015-12-31,173000.0,33000,IY,Appartement,47.0,2.0,
2016-07-27,380000.0,33000,OW,Appartement,50.0,2.0,131.0
2016-07-27,380000.0,33000,OW,Appartement,53.0,2.0,131.0
2016-07-27,380000.0,33000,OW,Appartement,18.0,1.0,131.0
2016-10-04,482000.0,33000,PA,Maison,94.0,4.0,107.0
2016-03-31,220000.0,33000,DR,Appartement,58.0,2.0,
2016-07-21,265000.0,33000,IB,Maison,97.0,3.0,270.0
2016-08-22,380000.0,33000,DW,Maison,110.0,3.0,225.0
2016-11-02,260000.0,33000,DV,Appartement,78.0,2.0,
2016-11-02,260000.0,33000,DV,Appartement,24.0,2.0,
2016-12-21,390000.0,33000,HB,Appartement,71.0,3.0,104.0
2016-12-21,390000.0,33000,HB,Appartement,86.0,3.0,104.0
2016-12-21,390000.0,33000,HB,Appartement,29.0,1.0,104.0
2017-03-15,262000.0,33000,KT,Appartement,68.0,3.0,
2017-05-31,240000.0,33000,OW,Appartement,61.0,3.0,
2017-05-30,120000.0,33000,OW,Appartement,41.0,1.0,
2017-07-18,630000.0,33000,KJ,Appartement,37.0,1.0,61.0
2017-07-18,630000.0,33000,KJ,Appartement,37.0,1.0,61.0
2017-07-18,630000.0,33000,KJ,Appartement,37.0,1.0,61.0
2017-07-18,630000.0,33000,KJ,Appartement,37.0,1.0,61.0
2017-07-13,175000.0,33000,OW,Appartement,18.0,1.0,
2017-09-05,205000.0,33000,KJ,Appartement,37.0,1.0,
2017-11-28,365000.0,33000,KJ,Appartement,37.0,1.0,
2017-11-28,365000.0,33000,KJ,Appartement,37.0,1.0,
2017-01-06,210000.0,33000,HI,Appartement,19.0,1.0,32.0
2017-01-06,210000.0,33000,HI,Appartement,22.0,1.0,32.0
2017-01-06,210000.0,33000,HI,Appartement,22.0,1.0,32.0
2017-01-25,147000.0,33000,DU,Appartement,31.0,2.0,
2017-02-27,285000.0,33000,HI,Appartement,19.0,1.0,32.0
2017-02-27,285000.0,33000,HI,Appartement,22.0,1.0,32.0
2017-02-27,285000.0,33000,HI,Appartement,22.0,1.0,32.0
2017-03-02,120000.0,33000,DV,Appartement,24.0,2.0,
2017-05-23,441000.0,33000,EW,Appartement,84.0,3.0,
2017-06-16,510000.0,33000,DU,Appartement,18.0,1.0,
2017-06-16,510000.0,33000,DU,Appartement,27.0,1.0,
2017-06-16,510000.0,33000,DU,Appartement,12.0,1.0,
2017-06-16,510000.0,33000,DU,Appartement,24.0,1.0,
2017-06-16,510000.0,33000,DU,Appartement,19.0,1.0,
2017-07-28,180500.0,33000,HB,Appartement,53.0,3.0,
2017-07-05,133000.0,33000,HB,Appartement,38.0,2.0,
2018-01-31,265000.0,33000,KJ,Appartement,37.0,1.0,
2018-04-10,231000.0,33000,OW,Appartement,41.0,1.0,
2018-05-28,800000.0,33000,MD,Maison,273.0,7.0,199.0
2018-10-17,370000.0,33000,PA,Appartement,68.0,3.0,
2018-11-30,1087800.0,33000,KT,Maison,325.0,2.0,153.0
2018-01-08,242000.0,33000,HB,Appartement,66.0,2.0,
2018-02-27,120000.0,33000,DR,Appartement,26.0,1.0,
2018-03-13,75000.0,33000,DR,Appartement,16.0,1.0,
2018-03-30,152000.0,33000,DU,Appartement,28.0,2.0,
2018-04-16,410000.0,33000,IN,Maison,64.0,3.0,134.0
2018-06-21,450000.0,33000,HT,Maison,93.0,4.0,77.0
2019-01-04,707000.0,33000,PA,Appartement,139.0,3.0,
2019-01-31,395000.0,33000,OV,Maison,75.0,2.0,151.0
2019-04-08,253300.0,33000,LB,Appartement,50.0,2.0,
2019-03-26,688600.0,33000,DW,Maison,130.0,6.0,142.0
2014-02-07,400000.0,33000,PL,Appartement,35.0,1.0,107.0
2014-02-07,400000.0,33000,PL,Appartement,35.0,1.0,107.0
2014-02-07,400000.0,33000,PL,Appartement,35.0,1.0,107.0
2014-02-25,125000.0,33000,LW,Appartement,28.0,2.0,
2014-02-28,84000.0,33000,KE,Appartement,32.0,1.0,
2014-04-02,94050.0,33000,PL,Appartement,34.0,2.0,
2014-04-16,119250.0,33000,PL,Appartement,44.0,2.0,
2014-04-16,108000.0,33000,PL,Appartement,34.0,2.0,
2014-04-24,262800.0,33000,PL,Appartement,80.0,4.0,
2014-11-25,34000.0,33000,KH,Appartement,12.0,1.0,
2014-05-06,185000.0,33000,DU,Appartement,54.0,3.0,
2015-02-06,180000.0,33000,LY,Maison,55.0,2.0,42.0
2015-07-02,60000.0,33000,KH,Appartement,14.0,1.0,
2015-12-21,148000.0,33000,KE,Appartement,44.0,3.0,
2016-07-25,575400.0,33000,LT,Maison,150.0,5.0,100.0
2016-07-29,600000.0,33000,PJ,Appartement,55.0,2.0,84.0
2016-07-29,600000.0,33000,PJ,Appartement,101.0,4.0,84.0
2016-09-12,455000.0,33000,LC,Maison,168.0,5.0,188.0
2016-11-16,50000.0,33000,KH,Appartement,12.0,1.0,
2016-09-26,475000.0,33000,KL,Appartement,70.0,2.0,
2017-01-31,74000.0,33000,KH,Appartement,18.0,1.0,
2017-03-30,3420000.0,33000,LV,Maison,230.0,4.0,844.0
2017-06-26,95000.0,33000,KH,Appartement,18.0,1.0,
2017-08-02,240000.0,33000,IW,Maison,69.0,2.0,107.0
2017-09-22,715000.0,33000,KV,Maison,230.0,9.0,135.0
2017-12-28,530000.0,33000,LO,Maison,78.0,5.0,177.0
2017-02-14,400000.0,33000,KL,Appartement,66.0,3.0,
2017-04-27,540000.0,33000,HR,Maison,132.0,6.0,218.0
2017-05-10,481900.0,33000,EY,Maison,136.0,6.0,156.0
2017-05-29,390000.0,33000,IT,Maison,83.0,4.0,373.0
2017-07-24,280000.0,33000,IY,Appartement,92.0,4.0,
2017-07-31,220000.0,33000,DU,Appartement,54.0,3.0,
2018-09-27,776000.0,33000,LT,Maison,150.0,5.0,100.0
2018-12-20,430000.0,33000,PL,Appartement,76.0,3.0,
2018-02-26,400000.0,33000,KL,Appartement,85.0,3.0,
2018-06-13,943000.0,33000,IY,Maison,132.0,1.0,509.0
2018-07-19,550000.0,33000,DY,Maison,128.0,5.0,113.0
2018-07-30,390000.0,33000,KL,Appartement,86.0,2.0,
2018-11-09,639100.0,33000,HO,Maison,130.0,4.0,133.0
2018-11-15,145000.0,33000,DU,Appartement,34.0,1.0,
2019-03-21,280000.0,33000,KJ,Appartement,60.0,3.0,
2019-01-11,130000.0,33000,DU,Appartement,25.0,2.0,
2019-03-28,340000.0,33000,IN,Maison,87.0,4.0,130.0
2014-02-26,175000.0,33000,KV,Appartement,81.0,0.0,
2014-04-15,123000.0,33000,KL,Appartement,48.0,1.0,
2014-05-14,210000.0,33000,KV,Appartement,50.0,2.0,
2014-06-12,355200.0,33000,IV,Maison,100.0,4.0,98.0
2014-08-26,68000.0,33000,KW,Appartement,13.0,1.0,
2014-09-26,175000.0,33000,KN,Appartement,81.0,3.0,
2014-01-03,105000.0,33000,ET,Appartement,40.0,1.0,
2014-02-17,86000.0,33000,HR,Appartement,20.0,1.0,
2014-04-04,139000.0,33000,ET,Appartement,48.0,2.0,
2014-04-28,139000.0,33000,HR,Appartement,64.0,3.0,
2014-05-26,145700.0,33000,HR,Appartement,47.0,2.0,
2014-05-23,103000.0,33000,HV,Appartement,51.0,2.0,
2014-06-12,420000.0,33000,HR,Appartement,750.0,0.0,
2014-06-30,73500.0,33000,HR,Appartement,23.0,1.0,
2014-07-10,100000.0,33000,HR,Appartement,47.0,2.0,
2014-08-04,360000.0,33000,ET,Appartement,108.0,4.0,
2014-10-03,184000.0,33000,DT,Appartement,63.0,3.0,
2014-11-19,120000.0,33000,HV,Appartement,51.0,2.0,
2014-12-18,155000.0,33000,DT,Appartement,43.0,3.0,
2014-12-19,68290.0,33000,DR,Appartement,20.0,1.0,
2014-12-22,340000.0,33000,HA,Appartement,97.0,3.0,
2015-07-02,75000.0,33000,LA,Appartement,20.0,1.0,
2015-07-24,107000.0,33000,KV,Appartement,21.0,1.0,
2015-08-21,330000.0,33000,LO,Appartement,37.0,2.0,98.0
2015-08-21,330000.0,33000,LO,Appartement,32.0,3.0,98.0
2015-08-21,330000.0,33000,LO,Appartement,32.0,2.0,98.0
2015-01-19,88200.0,33000,HR,Appartement,26.0,1.0,
2015-03-02,340000.0,33000,ET,Appartement,105.0,4.0,
2015-05-19,195000.0,33000,HV,Appartement,82.0,4.0,
2015-08-13,90000.0,33000,HR,Appartement,26.0,1.0,
2015-09-15,180000.0,33000,HA,Appartement,30.0,1.0,
2015-08-28,107500.0,33000,HR,Appartement,37.0,2.0,
2015-09-22,93000.0,33000,ET,Appartement,32.0,1.0,
2015-09-21,98700.0,33000,HR,Appartement,21.0,1.0,
2015-09-24,145000.0,33000,HR,Appartement,64.0,3.0,
2015-04-10,240000.0,33000,ET,Appartement,74.0,3.0,
2015-09-17,130000.0,33000,HV,Appartement,65.0,3.0,
2015-10-16,40000.0,33000,ET,Appartement,18.0,1.0,
2015-11-12,130000.0,33000,HL,Appartement,60.0,2.0,
